,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.32,-21.32,-6.42,0.78,6.44,8.47,1.85,3.11,2.52,4.64,0.91,5.8
Cash from Investing Activity,-0.12,-16.63,5.42,-0.71,-3.26,-10.34,-2.31,-3.16,-3.15,-2.96,-2.76,-4.53
Cash from Financing Activity,-0.26,38.2,0.76,-0.01,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0
Net Cash Flow,-0.06,0.25,-0.24,0.05,3.19,-1.84,-0.43,-0.03,-0.63,1.71,-1.82,1.26
