,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,68.0,81.0,32.0,80.0,107.0,117.0,116.0,118.0,66.0,143.0,228.0,238.0,96.0
Expenses,84.0,106.0,120.0,87.0,113.0,114.0,112.0,138.0,82.0,154.0,252.0,262.0,117.0
Operating Profit,-17.0,-25.0,-89.0,-7.0,-6.0,3.0,3.0,-20.0,-17.0,-11.0,-23.0,-24.0,-21.0
OPM %,-25.0,-31.0,-280.0,-9.0,-5.0,3.0,3.0,-17.0,-26.0,-8.0,-10.0,-10.0,-22.0
Other Income,35.0,12.0,2711.0,1.0,2.0,1.0,6.0,7.0,24.0,2.0,-2.0,1.0,-2.0
Interest,0.0,0.0,1.0,7.0,7.0,7.0,8.0,11.0,10.0,11.0,12.0,15.0,15.0
Depreciation,37.0,36.0,-1.0,28.0,26.0,26.0,25.0,27.0,25.0,25.0,25.0,24.0,24.0
Profit before tax,-18.0,-49.0,2622.0,-42.0,-37.0,-28.0,-24.0,-51.0,-28.0,-45.0,-62.0,-62.0,-62.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-18.0,-49.0,2622.0,-42.0,-37.0,-28.0,-24.0,-51.0,-28.0,-45.0,-62.0,-62.0,-62.0
EPS in Rs,-0.56,-1.49,791.38,-12.54,-11.24,-8.54,-7.3,-15.35,-8.4,-13.64,-18.72,-18.68,-18.58
