,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,22226,22214,22300,22615,23478,24314,24999,26159,28850,31619,34439,37106,38938
Interest,10945,10412,9955,10068,10093,10372,10634,11089,11997,12978,14479,16368,17908
Expenses,21504,22484,26656,18842,21041,20470,21775,18137,22336,22946,25959,21402,24560
Financing Profit,-10222,-10683,-14311,-6294,-7656,-6528,-7410,-3068,-5483,-4305,-6000,-663,-3530
Financing Margin %,-46,-48,-64,-28,-33,-27,-30,-12,-19,-14,-17,-2,-9
Other Income,17095,18241,21322,12737,16261,15745,18013,13271,16634,16470,19735,15229,18690
Depreciation,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Profit before tax,6873,7558,7010,6443,8606,9216,10604,10203,11151,12165,13735,14566,15160
Tax %,21,20,24,26,24,24,24,25,25,25,25,24,25
Net Profit,5426,6020,5331,4919,6571,6960,8089,7698,8361,9166,10236,11014,11351
EPS in Rs,7.08,7.96,7.07,6.88,8.78,9.41,11.11,10.62,11.49,12.60,14.11,15.20,15.56
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
