,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,14.63,11.6,10.94,12.64,15.62,10.38,11.09,9.36,9.78,-3.77,4.49,12.33
Cash from Investing Activity,-7.55,-13.74,-3.8,-3.5,-4.91,-3.44,-0.06,-1.82,-3.2,0.56,-1.57,-13.11
Cash from Financing Activity,-2.48,-4.76,-7.09,-8.33,-10.84,-6.96,-11.11,-7.39,-5.96,-0.8200000000000001,-1.15,0.4
Net Cash Flow,4.6,-6.9,0.05,0.81,-0.14,-0.02,-0.08,0.15,0.62,-4.03,1.78,-0.38
