,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93
Reserves,39.81,41.96,38.52,39.05,39.28,42.5,43.5,46.75,48.83,46.09,45.79,58.73,61.21
Borrowings,27.35,28.09,26.28,22.77,17.79,13.06,6.93,3.31,3.11,5.08,2.12,4.17,4.2
Other Liabilities,9.03,8.8,12.33,12.06,12.77,11.72,12.23,10.53,8.97,5.54,7.02,8.37,9.36
Total Liabilities,88.12,90.78,89.06,85.81,81.77,79.21,74.59,72.52,72.84,68.64,66.86,83.2,86.7
Fixed Assets,60.2,70.39,73.55,67.47,66.36,64.81,61.49,59.12,58.69,54.86,52.43,46.18,46.76
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
Investments,3.28,3.28,3.13,3.14,0.36,1.97,1.86,2.1,1.5,2.42,3.27,12.84,13.77
Other Assets,24.64,17.11,12.38,15.2,15.05,12.43,11.24,11.16,12.65,11.36,11.16,24.18,26.17
Total Assets,88.12,90.78,89.06,85.81,81.77,79.21,74.59,72.52,72.84,68.64,66.86,83.2,86.7
