,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09,56.09
DIIs,1.59,1.59,1.59,1.59,1.59,1.59,0.64,0.64,0.64
Public,42.31,42.31,42.31,42.31,42.31,42.31,43.26,43.27,43.26
No. of Shareholders,1151.0,1151.0,1151.0,1159.0,1160.0,1160.0,1157.0,1155.0,1159.0
