,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.75,64.75,64.75,64.75,64.75,64.75,64.75,61.05
DIIs,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
Public,34.79,34.79,34.79,34.79,34.79,34.79,34.78,38.49
No. of Shareholders,11905.0,11830.0,11703.0,11657.0,11843.0,12041.0,11969.0,11940.0
