,2012-09-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,187,23,38,57,105,62,61,68,34,43,34,58
Cash from Investing Activity,-72,-3,-1,0,28,-5,-18,-20,-15,-9,-27,-38
Cash from Financing Activity,-86,-54,-20,-72,-141,-61,-43,-4,-19,-24,-11,-20
Net Cash Flow,29,-34,17,-14,-8,-4,1,45,1,10,-3,0
