,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,164.0,172.0,210.0,211.0,209.0,255.0,259.0,272.0,279.0,260.0,195.0,281.0,242.0
Expenses,141.0,145.0,186.0,174.0,178.0,218.0,224.0,237.0,248.0,226.0,174.0,244.0,207.0
Operating Profit,23.0,27.0,23.0,37.0,31.0,37.0,34.0,35.0,31.0,35.0,21.0,38.0,35.0
OPM %,14.0,16.0,11.0,17.0,15.0,14.0,13.0,13.0,11.0,13.0,11.0,13.0,15.0
Other Income,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
Interest,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,7.0,4.0,7.0
Depreciation,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0
Profit before tax,16.0,21.0,17.0,32.0,24.0,30.0,26.0,28.0,24.0,27.0,10.0,29.0,25.0
Tax %,25.0,26.0,39.0,24.0,26.0,26.0,26.0,27.0,27.0,25.0,69.0,26.0,27.0
Net Profit,12.0,16.0,10.0,24.0,18.0,22.0,19.0,20.0,18.0,20.0,3.0,22.0,18.0
EPS in Rs,9.61,12.74,8.55,19.81,14.63,17.84,15.78,16.52,14.34,16.36,2.61,17.83,14.78
