,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,39,95,1,-171,292
Cash from Investing Activity,-250,-178,-193,-412,-523
Cash from Financing Activity,206,102,416,384,371
Net Cash Flow,-6,19,224,-199,140
