,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.77,5.78,5.78,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Reserves,11.88,10.04,9.7,13.44,13.93,17.63,21.16,19.76,14.71,22.83,31.44,28.01,32.41
Borrowings,0.1,1.07,1.54,0.5700000000000001,1.95,1.72,1.59,1.22,1.24,17.44,17.68,7.34,24.17
Other Liabilities,6.04,5.93,6.73,8.54,8.39,11.22,11.68,11.71,16.75,26.76,27.72,26.38,24.67
Total Liabilities,23.79,22.82,23.75,28.35,30.07,36.37,40.23,38.49,38.5,72.83,82.64,67.53,87.05
Fixed Assets,6.33,5.76,5.84,5.67,5.3,4.75,4.87,4.54,4.2,3.93,3.69,3.54,3.39
CWIP,0.06,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.64,2.21,1.19,0.71,0.8300000000000001,0.0,0.0,0.0,9.91,12.51,11.93,11.07,13.36
Other Assets,14.76,14.28,16.72,21.97,23.94,31.62,35.36,33.95,24.39,56.39,67.02,52.92,70.3
Total Assets,23.79,22.82,23.75,28.35,30.07,36.37,40.23,38.49,38.5,72.83,82.64,67.53,87.05
