,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,192.0,350.0,320.0,452.0,270.0,225.0,331.0,402.0,198.0,535.0,696.0,1018.0,554.0
Expenses,189.0,312.0,272.0,381.0,242.0,253.0,303.0,351.0,193.0,477.0,637.0,908.0,524.0
Operating Profit,3.0,37.0,47.0,71.0,29.0,-28.0,28.0,51.0,5.0,58.0,59.0,110.0,30.0
OPM %,2.0,11.0,15.0,16.0,11.0,-12.0,8.0,13.0,2.0,11.0,8.0,11.0,6.0
Other Income,5.0,10.0,38.0,20.0,28.0,34.0,13.0,16.0,28.0,20.0,22.0,31.0,32.0
Interest,18.0,8.0,16.0,18.0,14.0,8.0,15.0,13.0,12.0,20.0,19.0,20.0,12.0
Depreciation,9.0,9.0,18.0,14.0,15.0,14.0,14.0,17.0,19.0,18.0,19.0,18.0,19.0
Profit before tax,-19.0,29.0,51.0,58.0,27.0,-16.0,12.0,38.0,1.0,40.0,42.0,103.0,31.0
Tax %,11.0,9.0,38.0,6.0,3.0,-38.0,7.0,18.0,5.0,28.0,27.0,6.0,12.0
Net Profit,-12.0,29.0,34.0,60.0,34.0,-20.0,12.0,35.0,6.0,29.0,40.0,102.0,58.0
EPS in Rs,-1.37,3.36,3.88,6.94,3.71,-2.2,1.35,4.29,0.56,3.58,4.37,11.24,6.49
