,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,416.9,441.87,460.11,494.85,382.17,648.17,776.97,813.05,912.1,953.81,768.13,528.64,385.25
Expenses,383.35,406.68,390.72,442.81,367.95,569.67,684.15,710.01,861.69,869.43,683.83,545.75,373.68
Operating Profit,33.55,35.19,69.39,52.04,14.22,78.5,92.82,103.04,50.41,84.38,84.3,-17.11,11.57
OPM %,8.05,7.96,15.08,10.52,3.72,12.11,11.95,12.67,5.53,8.85,10.97,-3.24,3.0
Other Income,1.22,1.99,3.6,0.89,1.99,2.7,26.13,1.67,2.75,3.39,6.5,3.95,8.81
Interest,23.32,24.25,36.32,19.95,19.51,19.8,33.85,19.06,19.42,20.69,19.02,18.24,14.02
Depreciation,7.02,7.02,10.08,8.13,8.13,8.14,-14.94,3.0,3.0,3.0,0.59,3.0,3.01
Profit before tax,4.43,5.91,26.59,24.85,-11.43,53.26,100.04,82.65,30.74,64.08,71.19,-34.4,3.35
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,4.67,23.75,22.19,20.3,33.53,0.0,0.0
Net Profit,4.43,5.91,26.59,24.85,-11.43,53.26,95.37,63.02,23.92,51.07,47.32,-34.4,3.35
EPS in Rs,0.27,0.37,1.65,1.54,-0.71,3.31,5.92,3.91,1.48,3.17,2.94,-2.14,0.21
