,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,56.27,85.13,75.41,64.50,103.41,139.42,108.61,125.10,84.50,93.23,123.24
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,56.27,85.13,75.41,64.50,103.41,139.42,108.61,125.10,84.50,93.23,123.24
Working Capital Days,4.5,63.70,67.28,43.64,-49.70,0.31,-12.72,57.76,36.92,77.44,89.60
ROCE %,,35.54,10.03,-15.59,-23.20,-8.65,-9.06,5.78,15.66,8.16,17.46
