,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.31,39.31,38.78,38.69,38.1,37.82,37.3
FIIs,0.0,0.0,0.0,0.0,0.13,0.0,0.0
DIIs,0.02,0.02,0.02,0.0,0.0,0.0,0.0
Public,60.66,60.66,61.19,61.31,61.77,62.19,62.7
No. of Shareholders,436.0,422.0,393.0,395.0,3311.0,4484.0,5446.0
