,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,20.47,4.97,8.37,7.65,3.73,-3.48,0.8200000000000001,1.8,11.78,-0.41,5.71
Cash from Investing Activity,-20.38,-2.69,-6.64,-10.55,-5.25,-2.65,-0.01,-0.41,-3.23,-0.04,-1.92
Cash from Financing Activity,7.74,-7.54,-3.64,6.51,-4.37,11.15,-3.72,-3.07,-4.42,0.27,-1.69
Net Cash Flow,7.83,-5.25,-1.91,3.61,-5.89,5.02,-2.91,-1.67,4.14,-0.19,2.1
