,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,27.72,30.52,27.72,33.16,31.76,33.86,37.77,39.29,44.51,37.33,39.73,42.48,45.43
Expenses,25.0,26.71,26.35,29.35,26.75,30.49,35.61,34.99,38.74,33.38,34.99,37.45,40.29
Operating Profit,2.72,3.81,1.37,3.81,5.01,3.37,2.16,4.3,5.77,3.95,4.74,5.03,5.14
OPM %,9.81,12.48,4.94,11.49,15.77,9.95,5.72,10.94,12.96,10.58,11.93,11.84,11.31
Other Income,0.11,0.02,0.07,0.07,0.01,0.04,0.93,0.08,0.11,0.07,0.34,0.01,0.52
Interest,0.4,0.35,0.35,0.24,0.2,0.21,0.11,0.17,0.08,0.12,0.26,0.09,0.09
Depreciation,1.49,1.51,1.55,1.4,1.41,1.48,1.47,1.36,1.37,1.37,3.72,1.59,1.76
Profit before tax,0.94,1.97,-0.46,2.24,3.41,1.72,1.51,2.85,4.43,2.53,1.1,3.36,3.81
Tax %,85.11,0.0,36.96,28.57,26.39,30.23,37.09,24.91,29.8,28.06,29.09,20.24,33.07
Net Profit,0.13,1.97,-0.29,1.61,2.51,1.2,0.94,2.15,3.11,1.83,0.78,2.68,2.54
EPS in Rs,0.09,1.42,-0.21,1.16,1.81,0.86,0.68,1.55,2.24,1.32,0.56,1.93,1.83
