,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,2,3,9,9,12,14,14,14,14,14,14,14
Reserves,5,7,6,8,3,18,36,43,45,48,53,58,61
Borrowings,11,17,31,48,44,37,25,23,14,9,3,2,2
Other Liabilities,8,10,12,17,28,27,26,26,25,22,27,25,34
Total Liabilities,26,35,52,81,85,94,101,106,97,92,96,99,111
Fixed Assets,9,10,9,42,40,44,40,50,46,41,42,35,37
CWIP,0,0,9,0,10,1,5,0,0,0,0,2,1
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,16,25,34,39,35,49,56,55,52,51,55,62,73
Total Assets,26,35,52,81,85,94,101,106,97,92,96,99,111
