,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Promoters,42.59,43.55,43.55,43.94,41.17,26.89,0.5
FIIs,10.25,11.71,11.85,8.05,3.51,0.81,0.81
DIIs,0.36,3.93,3.89,3.39,1.87,10.75,23.1
Public,46.8,40.81,40.71,44.63,53.45,61.55,75.6
No. of Shareholders,8103.0,9669.0,11500.0,11403.0,11158.0,16734.0,17682.0
