,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.11,5.11,10.0,15.0,15.0
Reserves,11.75,13.02,28.1,36.77,38.45
Borrowings,20.97,18.42,9.6,8.59,8.37
Other Liabilities,3.53,4.05,4.67,4.43,7.93
Total Liabilities,41.36,40.6,52.37,64.79,69.75
Fixed Assets,36.77,37.25,48.4,50.19,55.04
CWIP,0.74,0.04,0.04,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,3.85,3.31,3.93,14.6,14.71
Total Assets,41.36,40.6,52.37,64.79,69.75
