,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.71,2.06,10.67,10.06
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,0.71,2.06,10.67,10.06
Working Capital Days,17.44,1.42,17.60,60.20
ROCE %,,9.06,3.11,4.26
