,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,5,-24,-2,-2,-5,-2,-10
Cash from Investing Activity,-3,25,6,2,6,2,18
Cash from Financing Activity,-3,-1,-2,-2,-1,-1,-2
Net Cash Flow,0,0,3,-1,-1,-1,6
