,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,36,36,36,71,71,75,75,15,15,15,15,15,15
Reserves,203,224,212,198,-92,-97,-154,-33,-31,-27,-24,-22,-21
Borrowings,59,102,130,128,130,129,120,42,36,31,29,30,33
Other Liabilities,57,95,66,53,64,63,54,5,9,13,16,18,19
Total Liabilities,355,456,444,451,172,170,94,30,29,32,36,42,46
Fixed Assets,42,93,91,88,84,78,27,21,20,20,19,20,20
CWIP,48,23,21,20,20,20,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,264,341,332,343,69,72,68,9,9,12,16,21,25
Total Assets,355,456,444,451,172,170,94,30,29,32,36,42,46
