,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,100.91,81.0,75.57,73.45,102.12,94.19,102.34,72.64,77.64,97.23,111.59,97.58,131.98
Expenses,93.67,76.15,71.39,68.36,94.67,89.53,97.36,72.91,79.84,90.68,100.57,90.95,121.37
Operating Profit,7.24,4.85,4.18,5.09,7.45,4.66,4.98,-0.27,-2.2,6.55,11.02,6.63,10.61
OPM %,7.17,5.99,5.53,6.93,7.3,4.95,4.87,-0.37,-2.83,6.74,9.88,6.79,8.04
Other Income,0.09,0.04,0.1,0.05,0.1,0.04,0.16,0.02,0.06,0.04,-10.63,0.06,0.1
Interest,2.39,2.26,2.1,1.77,1.68,1.67,1.76,1.72,2.15,1.99,2.27,2.52,2.84
Depreciation,0.91,0.96,1.05,1.06,1.08,1.14,1.21,1.24,1.28,1.25,1.37,1.55,1.88
Profit before tax,4.03,1.67,1.13,2.31,4.79,1.89,2.17,-3.21,-5.57,3.35,-3.25,2.62,5.99
Tax %,29.03,25.15,23.89,33.33,29.44,30.69,28.11,29.28,27.29,27.76,24.31,27.86,33.72
Net Profit,2.86,1.25,0.85,1.55,3.38,1.31,1.56,-2.27,-4.06,2.42,-2.46,1.9,3.98
EPS in Rs,1.73,0.75,0.51,0.94,2.04,0.79,0.94,-1.37,-2.45,1.46,-1.44,1.11,2.32
