,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,29,48,56,56,56,57,57,59,59,59,59.0
Reserves,143,142,160,154,129,132,160,408,747,1202,1332,1448,1530.0
Preference Capital,5,5,20,0,0,0,0,0,0,0,0,0,
Borrowings,394,400,357,400,453,447,422,284,59,3,44,80,59.0
Other Liabilities,124,159,195,100,135,182,214,193,306,347,526,434,432.0
Total Liabilities,687,727,741,702,772,817,852,942,1170,1610,1960,2021,2080.0
Fixed Assets,462,430,411,403,400,374,406,412,469,512,561,751,855.0
CWIP,12,32,33,4,4,21,7,27,19,48,105,90,40.0
Investments,0,0,0,0,0,0,0,0,0,1,2,20,20.0
Other Assets,213,265,297,295,369,422,439,503,682,1048,1292,1159,1165.0
Total Assets,687,727,741,702,772,817,852,942,1170,1610,1960,2021,2080.0
