,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,37,44,38,-19,10,11,35,36
Cash from Investing Activity,-21,-20,-12,-7,1,5,-35,-28
Cash from Financing Activity,-11,-30,-18,29,-9,-10,-20,-9
Net Cash Flow,5,-6,8,2,2,5,-20,-1
