,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,159.9,154.56,128.67,104.99,172.13,171.72,121.34,130.7,148.95,149.19,143.19,131.85,171.5
Expenses,137.97,134.76,119.52,99.59,154.08,163.79,126.76,131.5,144.54,142.73,138.63,129.72,163.81
Operating Profit,21.93,19.8,9.15,5.4,18.05,7.93,-5.42,-0.8,4.41,6.46,4.56,2.13,7.69
OPM %,13.71,12.81,7.11,5.14,10.49,4.62,-4.47,-0.61,2.96,4.33,3.18,1.62,4.48
Other Income,4.33,5.52,4.97,3.62,4.07,8.52,2.55,1.14,1.28,0.68,2.36,2.14,2.61
Interest,3.25,3.3,3.04,2.81,2.64,2.91,2.28,2.37,2.53,3.1,3.17,3.32,3.78
Depreciation,3.12,3.19,3.15,3.17,3.28,3.46,3.27,3.52,3.59,5.26,4.55,4.11,4.38
Profit before tax,19.89,18.83,7.93,3.04,16.2,10.08,-8.42,-5.55,-0.43,-1.22,-0.8,-3.16,2.14
Tax %,27.8,40.73,38.34,32.24,28.58,32.64,16.39,20.18,-58.14,-2.46,-102.5,-5.38,-41.59
Net Profit,14.36,11.16,4.89,2.07,11.56,6.48,-7.27,-4.76,-0.63,-1.25,-1.62,-3.33,3.04
EPS in Rs,15.92,13.69,6.71,3.99,11.77,3.81,-8.97,-2.75,0.12,-1.49,-3.47,-0.71,5.73
