,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.43,10.43,10.43,10.43,4.17,4.17,4.17,4.17,12.17,12.17,12.17,12.17,12.17
Reserves,-24.64,-14.71,-13.86,-16.18,-11.26,-10.61,-10.66,-13.0,-15.04,-15.24,-15.46,-16.56,-16.83
Borrowings,13.94,6.32,8.19,8.24,8.2,10.69,8.92,8.1,0.0,0.43,0.0,4.36,4.66
Other Liabilities,4.82,2.7,1.32,2.38,3.43,5.19,6.33,6.5,5.48,4.42,4.09,0.07,0.07
Total Liabilities,4.55,4.74,6.08,4.87,4.54,9.44,8.76,5.77,2.61,1.78,0.8,0.04,0.07
Fixed Assets,3.83,4.27,4.8100000000000005,4.69,4.49,3.75,3.59,3.51,0.13,0.1,0.06,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.72,0.47,1.27,0.18,0.05,5.69,5.17,2.26,2.48,1.6800000000000002,0.74,0.04,0.07
Total Assets,4.55,4.74,6.08,4.87,4.54,9.44,8.76,5.77,2.61,1.78,0.8,0.04,0.07
