,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.98
DIIs,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Public,26.21,26.21,26.21,26.21,26.21,26.21,26.22,25.97
No. of Shareholders,1072.0,1039.0,1025.0,924.0,812.0,942.0,991.0,1189.0
