,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,102,79,101,29,2,100,-8,73
Cash from Investing Activity,-31,-277,-79,-66,155,1,-42,66,-18
Cash from Financing Activity,35,186,-2,-21,-212,-20,-73,-64,-33
Net Cash Flow,8,11,-2,13,-27,-18,-14,-6,22
