,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.1,65.93,140.15,68.58,101.65,76.86,212.98,78.87,90.52,138.99,204.31,124.26,97.57
Expenses,35.46,59.52,118.38,54.98,88.73,63.86,201.42,68.93,79.7,125.77,180.73,105.47,83.44
Operating Profit,5.64,6.41,21.77,13.6,12.92,13.0,11.56,9.94,10.82,13.22,23.58,18.79,14.13
OPM %,13.72,9.72,15.53,19.83,12.71,16.91,5.43,12.6,11.95,9.51,11.54,15.12,14.48
Other Income,0.94,0.63,1.39,0.65,0.68,0.52,0.7,0.61,26.64,1.09,0.51,0.66,3.0
Interest,8.04,8.33,8.75,7.41,6.91,5.78,8.32,6.35,5.76,6.58,6.55,6.36,6.28
Depreciation,5.01,4.91,6.12,4.78,3.96,3.5,3.5,2.93,2.97,2.97,4.29,3.78,3.78
Profit before tax,-6.47,-6.2,8.29,2.06,2.73,4.24,0.44,1.27,28.73,4.76,13.25,9.31,7.07
Tax %,-3.25,-0.81,-39.81,16.02,16.12,16.75,300.0,22.83,20.5,8.82,45.13,17.29,11.32
Net Profit,-6.55,-6.36,11.1,1.74,2.04,3.51,-0.96,1.0,23.76,4.3,5.92,7.55,7.96
EPS in Rs,-0.25,-0.26,0.44,0.07,0.08,0.14,-0.04,0.04,0.88,0.11,0.19,0.31,0.26
