,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.65,72.65,72.65,72.65,72.65,72.6,69.0,69.0,69.0,69.0,69.0,69.0
Public,27.35,27.35,27.35,27.35,27.35,27.4,30.99,30.99,31.0,31.0,31.0,31.0
No. of Shareholders,2266.0,2724.0,3878.0,5689.0,9473.0,24530.0,22903.0,22903.0,24166.0,23245.0,24540.0,30632.0
