,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,575,597,643,666,817,1055,1744,2760,3278,3278,4104,4104,4104.0
Reserves,20839,23874,30131,31857,32528,32574,35013,44892,41795,46703,52418,56329,
Borrowings,351531,418500,527123,574581,566826,581844,566595,566820,597139,661562,656802,737209,
Other Liabilities,14633,13351,20126,18046,16457,16553,11833,16409,20805,21244,29807,28393,
Total Liabilities,387578,456323,578022,625150,616628,632026,615184,630881,663017,732786,743131,826036,
Fixed Assets,2740,2807,5678,5802,8382,8349,8192,8799,8765,8637,9570,9950,
CWIP,60,94,143,113,191,197,158,200,293,364,286,110,
Investments,88057,96388,116490,123196,122621,130751,140321,150905,162323,191693,180274,211324,
Other Assets,296722,357034,455712,496040,485435,492729,466513,470977,491636,532092,553001,604652,
Total Assets,387578,456323,578022,625150,616628,632026,615184,630881,663017,732786,743131,826036,
