,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.07
DIIs,1.33,1.33,1.33,1.33,1.33,1.33,1.26,1.26,1.26,1.33,1.33,1.26
Public,48.56,48.56,48.56,48.57,48.57,48.56,48.58,48.57,48.57,48.57,48.58,48.56
No. of Shareholders,16221.0,16727.0,18187.0,19857.0,30871.0,41218.0,41621.0,41232.0,40738.0,40268.0,39957.0,40176.0
