,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.86,58.86,58.89,58.96,58.96,59.08,59.08,59.08
FIIs,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03
DIIs,8.68,0.17,0.0,0.01,0.0,0.0,0.0,0.0
Public,32.46,40.94,41.08,41.0,41.01,40.9,40.9,40.89
No. of Shareholders,14749.0,19139.0,18354.0,17629.0,16653.0,19424.0,19697.0,19395.0
