,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.63,3.63,3.63,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,11.99
Reserves,0.88,0.97,1.1,2.63,2.83,3.14,3.75,4.05,4.27,4.45,4.68,5.3,1.44
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.55,0.0,0.0
Other Liabilities,2.93,0.23,1.88,2.09,2.85,5.26,5.24,1.59,6.64,5.14,4.38,6.51,1.13
Total Liabilities,7.44,4.83,6.61,12.71,13.67,16.39,16.98,13.63,18.9,17.98,17.6,19.8,14.56
Fixed Assets,0.19,0.15,0.12,0.08,0.14,0.11,0.08,0.41,0.71,0.5700000000000001,0.48,0.45,0.41
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.25,4.68,6.49,12.63,13.53,16.28,16.9,13.22,18.19,17.41,17.12,19.35,14.15
Total Assets,7.44,4.83,6.61,12.71,13.67,16.39,16.98,13.63,18.9,17.98,17.6,19.8,14.56
