,2018-03-01,2019-03-01,2020-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,1052,-12,-25
Cash from Investing Activity,,,-107,-4594,1172
Cash from Financing Activity,,,-908,4886,-1136
Net Cash Flow,,,37,280,11
