,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.06,1.24,2.06,0.36,0.6,0.91,0.81,0.02,0.15,0.51,0.19,0.2,0.13
Expenses,3.22,2.11,2.35,0.8,0.98,1.3,0.8,0.12,0.17,0.58,0.22,0.13,0.1
Operating Profit,-0.16,-0.87,-0.29,-0.44,-0.38,-0.39,0.01,-0.1,-0.02,-0.07,-0.03,0.07,0.03
OPM %,-5.23,-70.16,-14.08,-122.22,-63.33,-42.86,1.23,-500.0,-13.33,-13.73,-15.79,35.0,23.08
Other Income,0.14,0.21,-0.49,0.0,0.01,0.0,0.09,0.04,0.01,0.09,0.08,0.01,0.08
Interest,0.05,0.06,0.01,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.04,0.02,0.02
Depreciation,0.1,0.04,0.07,0.06,0.01,0.02,0.06,0.01,0.02,0.01,0.01,0.01,0.01
Profit before tax,-0.17,-0.76,-0.86,-0.53,-0.4,-0.42,0.03,-0.08,-0.04,0.01,0.00,0.05,0.08
Tax %,5.88,-1.32,-2.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,,0.0,0.0
Net Profit,-0.15,-0.77,-0.88,-0.53,-0.39,-0.42,0.02,-0.08,-0.03,0.01,-0.02,0.05,0.08
EPS in Rs,-0.35,-1.79,-2.05,-1.23,-0.91,-0.98,0.05,-0.19,-0.07,0.02,-0.05,0.12,0.19
