,2017-12-01,2018-03-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01
Promoters,16.32,21.23,21.23,21.23,21.23,21.23,21.23,21.23,24.95,24.95,24.95,24.95
FIIs,0.0,0.87,2.15,2.15,2.15,1.45,1.45,1.5,1.42,1.42,1.42,1.42
DIIs,0.69,0.2,0.55,0.39,0.23,0.49,1.16,0.58,0.55,0.54,0.54,0.0
Public,82.98,77.7,76.07,76.23,76.4,76.83,76.16,76.69,73.07,73.08,73.08,73.63
No. of Shareholders,11654.0,11565.0,11416.0,12073.0,12999.0,13267.0,13507.0,13638.0,13554.0,13406.0,13553.0,13604.0
