,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.5,19.31,17.73,26.83,21.51,19.63,24.23,25.19,29.02,27.04,30.29,29.55,33.84
Expenses,10.8,15.18,15.65,21.78,19.58,16.51,20.06,18.29,21.55,21.92,24.08,20.97,21.74
Operating Profit,4.7,4.13,2.08,5.05,1.93,3.12,4.17,6.9,7.47,5.12,6.21,8.58,12.1
OPM %,30.32,21.39,11.73,18.82,8.97,15.89,17.21,27.39,25.74,18.93,20.5,29.04,35.76
Other Income,0.12,0.09,0.06,0.19,0.58,0.1,0.28,0.29,0.64,0.4,0.38,0.38,0.22
Interest,0.15,0.23,0.02,0.13,0.16,0.3,0.29,0.26,0.31,0.29,0.31,0.39,0.26
Depreciation,0.51,0.5,0.49,0.58,0.63,0.8,0.78,0.8,0.79,0.82,0.8,0.85,0.87
Profit before tax,4.16,3.49,1.63,4.53,1.72,2.12,3.38,6.13,7.01,4.41,5.48,7.72,11.19
Tax %,25.0,25.5,17.79,24.5,26.74,28.3,27.22,28.06,24.68,25.17,28.65,25.52,26.18
Net Profit,3.13,2.59,1.33,3.43,1.27,1.52,2.47,4.42,5.28,3.3,3.91,5.76,8.25
EPS in Rs,1.0,0.82,0.42,1.09,0.4,0.48,0.79,1.41,1.68,1.05,1.25,1.84,2.63
