,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,74.59,76.04,73.97,109.63,97.76,70.8
Inventory Days,0.0,0.00,52.14,76.11,100.04,81.23
Days Payable,,,372.82,737.77,334.58,48.1
Cash Conversion Cycle,74.59,76.04,-246.71,-552.03,-136.79,103.94
Working Capital Days,-20.5,-27.67,-65.99,-44.0,22.46,132.95
ROCE %,,100.53,65.09,37.94,50.81,37.58
