,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,1.5,2.37,0.12,-1.46,-9.27
Cash from Investing Activity,,-0.08,-1.87,0.05,-2.34,-0.05
Cash from Financing Activity,,-0.05,0.13,1.33,3.45,11.93
Net Cash Flow,,1.37,0.63,1.5,-0.35,2.61
