,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,124,124,124,124,124,124,124,127,128,128,137,138,143.0
Reserves,-82,-25,430,753,716,840,1037,1306,1540,1788,2661,2970,3417.0
Preference Capital,80,80,80,80,0,0,0,0,0,0,0,0,
Borrowings,412,379,321,317,544,539,469,590,734,942,783,936,896.0
Other Liabilities,1349,812,797,653,791,773,959,1271,1427,2358,1590,1429,1464.0
Total Liabilities,1803,1290,1672,1847,2175,2275,2588,3294,3829,5216,5171,5473,5920.0
Fixed Assets,165,183,230,199,175,188,196,238,504,508,528,548,882.0
CWIP,20,22,1,4,1,2,10,86,34,36,108,268,66.0
Investments,915,310,313,272,57,50,55,60,58,41,55,70,63.0
Other Assets,703,775,1128,1373,1943,2035,2327,2911,3233,4631,4480,4586,4908.0
Total Assets,1803,1290,1672,1847,2175,2275,2588,3294,3829,5216,5171,5473,5920.0
