,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,7.0,3,4,4,4,4
Inventory Days,161.0,150,199,166,170,200
Days Payable,12.0,10,23,10,14,15
Cash Conversion Cycle,156.0,143,180,160,160,190
Working Capital Days,118.0,114,135,119,122,136
ROCE %,,16,18,13,17,15
