,2022-06-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Sales,1007.0,911.0,814.0,1304.0,1144.0
Expenses,952.0,878.0,747.0,1236.0,1105.0
Operating Profit,55.0,33.0,67.0,68.0,39.0
OPM %,5.0,4.0,8.0,5.0,3.0
Other Income,5.0,9.0,7.0,10.0,11.0
Interest,19.0,20.0,25.0,27.0,23.0
Depreciation,10.0,10.0,14.0,12.0,13.0
Profit before tax,31.0,12.0,36.0,38.0,14.0
Tax %,27.0,26.0,27.0,26.0,14.0
Net Profit,23.0,9.0,26.0,28.0,12.0
EPS in Rs,4.04,1.63,4.66,4.12,1.55
