,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1374.68,365.0,0.0,17.26,0.0
Inventory Days,2690.19,3005.88,18261.77,412.96,218.61
Days Payable,0.0,0.0,0.0,0.0,0.0
Cash Conversion Cycle,4064.86,3370.88,18261.77,430.22,218.61
Working Capital Days,3732.95,3153.68,17122.79,473.93,240.54
ROCE %,,-0.9,-0.67,0.99,-1.82
