,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.43,-0.35,0.26,-1.71,-3.1
Cash from Investing Activity,0.0,0.0,0.0,1.67,0.0
Cash from Financing Activity,0.0,0.28,-0.28,0.0,3.1
Net Cash Flow,-0.43,-0.07,-0.02,-0.04,0.0
