,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.22,2.31,7.17,1.31,4.01,4.02,4.34,3.64,3.64,3.32,8.14,1.95,6.69
Expenses,5.71,1.83,6.18,1.53,3.16,3.48,3.81,3.17,3.07,2.74,7.29,1.37,6.04
Operating Profit,0.51,0.48,0.99,-0.22,0.85,0.54,0.53,0.47,0.57,0.58,0.85,0.58,0.65
OPM %,8.2,20.78,13.81,-16.79,21.2,13.43,12.21,12.91,15.66,17.47,10.44,29.74,9.72
Other Income,0.0,0.0,0.0,0.29,0.08,0.0,0.03,0.06,0.09,0.0,0.11,0.09,0.06
Interest,0.0,0.08,0.03,0.03,0.03,0.0,0.06,0.01,0.02,0.02,0.02,0.01,0.02
Depreciation,0.34,0.22,-0.25,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.16
Profit before tax,0.17,0.18,1.21,-0.1,0.76,0.4,0.36,0.38,0.5,0.42,0.79,0.51,0.53
Tax %,41.18,61.11,1.65,0.0,21.05,27.5,19.44,28.95,22.0,30.95,18.99,25.49,24.53
Net Profit,0.1,0.07,1.19,-0.1,0.59,0.28,0.28,0.27,0.39,0.29,0.64,0.38,0.4
EPS in Rs,0.22,0.15,2.62,-0.22,1.3,0.62,0.62,0.59,0.86,0.64,1.41,0.84,0.88
