,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,42.31,43.69,42.37,68.58,52.73,53.97,50.44,76.83,58.45,54.26,55.02,78.77,59.54
Expenses,40.28,41.04,38.3,62.48,47.47,48.66,45.5,70.24,52.62,48.38,50.14,71.74,54.08
Operating Profit,2.03,2.65,4.07,6.1,5.26,5.31,4.94,6.59,5.83,5.88,4.88,7.03,5.46
OPM %,4.8,6.07,9.61,8.89,9.98,9.84,9.79,8.58,9.97,10.84,8.87,8.92,9.17
Other Income,0.6,0.49,0.01,0.51,0.23,0.82,0.17,0.24,0.14,0.15,0.41,0.19,0.21
Interest,2.56,2.48,2.29,3.7,2.34,2.58,2.51,2.97,2.38,2.5,2.2,2.93,2.01
Depreciation,1.49,1.31,1.19,1.37,1.37,1.41,1.34,1.4,1.38,1.29,1.35,1.52,1.38
Profit before tax,-1.42,-0.65,0.6,1.54,1.78,2.14,1.26,2.46,2.21,2.24,1.74,2.77,2.28
Tax %,0.0,0.0,31.67,32.47,28.09,23.36,7.94,30.49,22.62,33.48,34.48,27.08,28.51
Net Profit,-1.42,-0.65,0.41,1.04,1.28,1.64,1.16,1.71,1.71,1.49,1.14,2.02,1.63
EPS in Rs,-1.58,-0.72,0.46,1.16,1.42,1.82,1.29,1.9,1.9,1.65,1.27,2.24,1.81
