,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3,-7,7,9,17,16,11,-13,2,0,7,11
Cash from Investing Activity,-19,-1,-3,-1,-4,-4,1,-1,-1,-2,-3,-11
Cash from Financing Activity,16,8,-2,-10,-11,-11,-19,14,-2,2,-5,1
Net Cash Flow,0,0,1,-2,3,2,-6,0,0,0,-1,0
