,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,35.22,50.16,57.43,54.68,69.45
Inventory Days,204.27,153.81,233.4,208.02,143.57
Days Payable,64.18,86.08,97.33,80.66,58.44
Cash Conversion Cycle,175.31,117.88,193.5,182.04,154.58
Working Capital Days,126.55,87.42,129.28,145.5,125.48
ROCE %,,40.1,20.98,23.12,21.58
