,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.86,29.0,39.89,13.84,18.91,27.21,41.19,41.12,40.09,46.99,53.26,43.25,40.31
Expenses,16.0,23.11,26.54,15.15,16.23,23.35,31.94,36.88,33.35,35.31,43.71,36.43,32.42
Operating Profit,0.86,5.89,13.35,-1.31,2.68,3.86,9.25,4.24,6.74,11.68,9.55,6.82,7.89
OPM %,5.1,20.31,33.47,-9.47,14.17,14.19,22.46,10.31,16.81,24.86,17.93,15.77,19.57
Other Income,0.12,0.11,0.02,-0.04,0.05,0.06,1.06,-0.11,0.02,-0.03,0.14,0.01,0.1
Interest,5.11,9.82,1.85,3.09,3.45,3.47,3.16,3.9,4.84,4.41,4.01,3.31,4.31
Depreciation,2.64,2.64,2.62,3.44,3.3,2.71,3.6,3.34,2.98,2.98,2.92,2.98,3.03
Profit before tax,-6.77,-6.46,8.9,-7.88,-4.02,-2.26,3.55,-3.11,-1.06,4.26,2.76,0.54,0.65
Tax %,0.0,0.0,-11.8,0.0,0.0,0.0,-81.69,0.0,-22.64,-5.16,173.55,31.48,36.92
Net Profit,-6.77,-6.45,9.95,-7.88,-4.03,-2.26,6.45,-3.12,-1.3,4.49,-2.03,0.36,0.41
EPS in Rs,-3.51,-3.45,5.21,-4.09,-2.13,-1.17,3.35,-1.62,-0.68,2.34,-1.06,0.16,0.15
