,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
FIIs,31.29,37.79,37.24,33.31,24.51,26.01,26.94,29.43
DIIs,30.88,31.05,29.73,37.1,43.29,43.25,43.66,44.04
Public,37.83,31.16,33.03,29.59,32.2,30.74,29.41,26.53
No. of Shareholders,170800.0,305854.0,340330.0,362898.0,529134.0,723623.0,736674.0,787713.0
