,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
DIIs,5.63,5.63,5.63,5.63,5.63,5.63,5.05,5.02
Public,19.37,19.37,19.37,19.37,19.37,19.37,19.96,19.98
No. of Shareholders,1416.0,1402.0,1404.0,1403.0,1401.0,1423.0,1379.0,1373.0
