,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,2,3,3
Reserves,27,29,33,50,53
Borrowings,29,44,60,64,92
Other Liabilities,27,27,32,37,37
Total Liabilities,85,103,127,154,185
Fixed Assets,1,1,1,0,1
CWIP,0,0,0,0,0
Investments,6,0,2,2,13
Other Assets,78,102,124,152,171
Total Assets,85,103,127,154,185
