,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.34,15.04,19.51,20.09,29.07,29.04,29.92,34.01,33.14,30.64,32.35,32.54,32.18
Expenses,13.15,14.74,19.95,19.26,29.02,28.69,29.63,33.98,34.49,33.32,32.1,32.57,31.85
Operating Profit,0.19,0.3,-0.44,0.83,0.05,0.35,0.29,0.03,-1.35,-2.68,0.25,-0.03,0.33
OPM %,1.42,1.99,-2.26,4.13,0.17,1.21,0.97,0.09,-4.07,-8.75,0.77,-0.09,1.03
Other Income,0.01,0.01,0.06,-0.0,-0.0,0.02,-0.0,0.01,0.01,0.01,0.4,0.01,0.1
Interest,-0.0,0.01,-0.0,0.01,0.01,0.01,0.01,0.01,0.01,-0.0,-0.0,0.01,0.01
Depreciation,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,0.18,0.28,-0.4,0.8,0.02,0.33,0.26,-0.00,-1.38,-2.7,0.62,-0.06,0.39
Tax %,-0.0,-0.0,-0.0,20.0,-0.0,3.03,-57.69,,1.45,-0.0,-0.0,-0.0,-0.0
Net Profit,0.18,0.28,-0.39,0.63,0.01,0.33,0.41,0.01,-1.35,-2.7,0.62,-0.06,0.39
EPS in Rs,0.01,0.02,-0.03,0.04,0.0,0.02,0.03,0.00,-0.09,-0.18,0.04,-0.0,0.03
