,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.98,7.03,7.65,9.6,10.19,11.97,13.59,16.11,18.26,20.28,22.46,23.66,25.9
Expenses,3.38,3.41,3.38,5.14,6.03,7.06,7.79,8.76,10.15,11.99,13.43,13.52,14.67
Operating Profit,1.6,3.62,4.27,4.46,4.16,4.91,5.8,7.35,8.11,8.29,9.03,10.14,11.23
OPM %,32.13,51.49,55.82,46.46,40.82,41.02,42.68,45.62,44.41,40.88,40.2,42.86,43.36
Other Income,0.04,0.06,0.09,0.73,0.08,0.4,0.05,0.11,0.06,0.03,0.42,0.07,0.08
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.06,0.1,0.07,0.07,0.09,0.1,0.04,0.1,0.08,0.1,0.12,0.13,0.17
Profit before tax,1.58,3.58,4.29,5.12,4.15,5.21,5.81,7.36,8.09,8.22,9.33,10.08,11.14
Tax %,27.85,21.79,26.34,21.68,25.3,23.42,24.96,24.18,26.08,25.3,23.04,25.2,25.85
Net Profit,1.14,2.79,3.16,4.0,3.09,3.99,4.35,5.58,5.97,6.13,7.18,7.55,8.26
EPS in Rs,0.95,2.32,2.63,3.36,2.61,3.37,3.67,4.71,5.04,5.17,6.06,6.37,6.97
