,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,14,14,14,17,17,17,17,17,17.0
Reserves,92,174,169,167,154,-13,-20,123,118,154,1215,1247,1413.0
Preference Capital,0,4,4,4,4,0,59,28,10,12,0,0,
Borrowings,64,92,110,126,151,205,204,137,221,209,56,128,227.0
Other Liabilities,200,108,107,109,111,64,118,153,85,79,92,122,143.0
Total Liabilities,360,378,391,406,429,270,316,430,441,459,1380,1513,1800.0
Fixed Assets,12,11,9,9,9,103,136,176,199,196,193,418,426.0
CWIP,40,53,73,85,105,0,0,0,0,0,0,0,0.0
Investments,269,269,269,269,269,133,151,160,174,193,1077,1012,1288.0
Other Assets,39,45,40,43,47,34,29,94,68,70,110,83,86.0
Total Assets,360,378,391,406,429,270,316,430,441,459,1380,1513,1800.0
