,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,58.0,44,48,45,62,83,82
Inventory Days,47.0,42,88,72,,,
Days Payable,127.0,106,490,347,,,
Cash Conversion Cycle,-22.0,-20,-354,-229,62,83,82
Working Capital Days,44.0,29,7,-11,23,52,79
ROCE %,,8,6,7,18,26,27
