,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,97.57,84.23,365.00,,,,,,-4380.00,-4380.00,-5018.75,-8760.00
Inventory Days,,0.00,,,,,,,0.00,0.00,0.00,0.00
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,97.57,84.23,365.00,,,,,,-4380.00,-4380.00,-5018.75,-8760.00
Working Capital Days,-195.15,-124.01,-897.29,,,,,,-11862.50,-11497.50,1368.75,-25550.00
ROCE %,15.41,9.79,-11.03,-16.30,-16.92,-25.96,-25.85,-40.46,-51.22,-60.74,-8.92,-53.25
