,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,21,21,25,25,25,25,26,30,31,31
Reserves,19,23,48,52,59,68,71,85,97,120,186,231,261
Borrowings,17,30,29,30,32,46,42,32,12,21,70,277,439
Other Liabilities,6,11,18,19,5,14,11,29,23,29,44,43,70
Total Liabilities,60,81,112,122,117,152,149,170,158,195,330,582,801
Fixed Assets,29,43,74,72,72,80,112,106,96,94,85,358,343
CWIP,15,9,0,9,8,25,0,1,0,7,92,3,32
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,16,29,38,42,37,48,37,64,62,94,153,221,426
Total Assets,60,81,112,122,117,152,149,170,158,195,330,582,801
