,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,13.05,13.05,15.26,15.84,15.84,15.84,15.84,15.84
Public,86.95,86.95,84.74,84.16,84.16,84.16,84.16,84.15
No. of Shareholders,4341.0,3967.0,3684.0,3568.0,3406.0,3374.0,3938.0,4061.0
