,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.35,0.35,0.36,0.37,0.91,0.43,0.43,0.43,1.15,0.48,0.47,0.47,1.31
Expenses,0.36,0.32,0.27,0.19,0.1,0.08,0.1,0.09,0.12,0.09,0.09,0.1,0.22
Operating Profit,-0.01,0.03,0.09,0.18,0.81,0.35,0.33,0.34,1.03,0.39,0.38,0.37,1.09
OPM %,-2.86,8.57,25.0,48.65,89.01,81.4,76.74,79.07,89.57,81.25,80.85,78.72,83.21
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Depreciation,0.04,0.04,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Profit before tax,-0.05,-0.01,0.08,0.16,0.79,0.33,0.31,0.32,1.01,0.37,0.36,0.35,1.07
Tax %,-60.0,-300.0,162.5,43.75,25.32,24.24,25.81,25.0,25.74,24.32,25.0,25.71,25.23
Net Profit,-0.07,-0.04,-0.06,0.09,0.59,0.24,0.23,0.24,0.75,0.28,0.27,0.26,0.8
EPS in Rs,-0.04,-0.02,-0.03,0.05,0.33,0.13,0.13,0.13,0.42,0.16,0.15,0.14,0.44
