,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
Reserves,20.47,18.2,16.39,15.6,1.28,1.11,1.04,33.88,25.7,43.02,63.14,62.46,81.52
Borrowings,57.24,56.11,54.24,74.18,16.38,18.01,15.05,2.37,0.0,0.0,0.0,0.0,0.0
Other Liabilities,21.69,24.06,24.42,23.38,0.6000000000000001,0.41,0.19,0.17,0.02,0.1,1.75,1.43,3.9
Total Liabilities,103.0,101.97,98.65,116.76,21.86,23.13,19.88,40.02,29.32,46.72,68.49,67.49,89.02
Fixed Assets,25.51,25.51,24.3,22.72,1.44,1.32,1.16,1.01,0.86,0.74,0.65,0.55,0.5
CWIP,0.09,0.1,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.68,2.68,2.67,3.17,3.16,3.16,3.16,36.2,15.45,32.13,52.64,50.14,70.47
Other Assets,74.72,73.68,71.61,90.83,17.26,18.65,15.56,2.81,13.01,13.85,15.2,16.8,18.05
Total Assets,103.0,101.97,98.65,116.76,21.86,23.13,19.88,40.02,29.32,46.72,68.49,67.49,89.02
